Australia, Life expectancy at birth (period, 1x10)     Last modified: 24-Jun-2013, MPv5 (May07)

  Year        Female   Male    Total
1921-1929      64.67   60.73   62.54
1930-1939      67.43   63.51   65.36
1940-1949      69.83   65.54   67.59
1950-1959      72.87   67.10   69.85
1960-1969      74.30   67.76   70.88
1970-1979      76.09   69.14   72.50
1980-1989      78.94   72.30   75.56
1990-1999      81.10   75.25   78.17
2000-2009      83.33   78.54   80.95
