Switzerland, Life expectancy at birth (cohort, 1x5)     Last modified: 27-Jan-2014, MPv5 (May07)

  Year        Female   Male    Total
1876-1879      48.03   45.96   45.96
1880-1884      51.48   49.48   49.48
1885-1889      53.46   51.23   51.23
1890-1894      56.12   53.55   53.55
1895-1899      58.48   55.63   55.63
1900-1904      61.01   57.99   57.99
1905-1909      64.39   61.01   61.01
1910-1914      67.56   63.96   63.96
1915-1919      70.44   66.61   66.61
