Italy, Life expectancy at birth (cohort, 1x5)     Last modified: 24-Oct-2012, MPv5 (May07)

  Year        Female   Male    Total
1872-1874      37.03   36.38   36.38
1875-1879      38.97   38.23   38.23
1880-1884      39.59   38.41   38.41
1885-1889      42.80   40.79   40.79
1890-1894      45.32   41.75   41.75
1895-1899      48.18   44.54   44.54
1900-1904      50.67   48.49   48.49
1905-1909      53.05   50.58   50.58
1910-1914      56.04   53.10   53.10
1915-1918      55.61   52.14   52.14
