Japan, Life expectancy at birth (period, 1x10)     Last modified: 12-Mar-2014, MPv5 (May07)

  Year        Female   Male    Total
1947-1949      57.29   53.63   55.45
1950-1959      66.06   62.12   64.08
1960-1969      72.70   67.58   70.11
1970-1979      76.79   71.51   74.18
1980-1989      80.42   74.77   77.67
1990-1999      82.99   76.61   79.89
2000-2009      85.52   78.64   82.16
2010-2012      86.22   79.66   83.01
