Denmark, Life expectancy at birth (cohort, 1x10)     Last modified: 20-Dec-2012, MPv5 (May07)

  Year        Female   Male    Total
1835-1839      45.55   44.23   44.23
1840-1849      45.31   44.10   44.10
1850-1859      46.69   45.71   45.71
1860-1869      49.09   48.23   48.23
1870-1879      51.46   50.70   50.70
1880-1889      54.02   52.97   52.97
1890-1899      58.87   56.84   56.84
1900-1909      64.30   61.50   61.50
1910-1919      68.17   65.00   65.00
