Norway, Life expectancy at birth (cohort, 1x10)     Last modified: 18-Mar-2011, MPv5 (May07)

  Year        Female   Male    Total
1846-1849      51.80   50.31   50.31
1850-1859      52.23   50.85   50.85
1860-1869      52.14   50.52   50.52
1870-1879      53.47   51.85   51.85
1880-1889      55.30   53.62   53.62
1890-1899      59.81   57.26   57.26
1900-1909      65.36   62.32   62.32
1910-1918      70.02   66.29   66.29
