Taiwan, Life expectancy at birth (period, 1x5)     Last modified: 28-Jun-2013, MPv5 (May07)

  Year        Female   Male    Total
1970-1974      72.03   66.95   69.27
1975-1979      73.53   68.36   70.70
1980-1984      74.73   69.84   72.04
1985-1989      75.99   70.98   73.24
1990-1994      77.25   71.84   74.29
1995-1999      78.20   72.38   75.04
2000-2004      79.85   74.03   76.73
2005-2009      81.39   75.17   78.09
