country,year,age,sex,death_count,population_count,death_rate,cohort_size,cumulative_deaths
rwe,1950,30,female,1506.6,764893.69,0.00196968548661972,46762.1894302887,3237.81056971132
rwe,1950,31,female,1118.11,670475.82,0.00166763657487305,46670.0826244453,3329.91737555472
rwe,1950,32,female,1115.42,638901.27,0.00174584094972921,46592.2538877084,3407.74611229159
rwe,1950,33,female,1160.49,663795.96,0.00174826312591598,46510.9112229311,3489.08877706893
rwe,1950,34,female,1249.82,744073.21,0.00167970030798448,46429.5979118873,3570.40208811274
rwe,1950,35,female,1719.25,894450.12,0.00192213066056719,46351.6101019751,3648.38989802493
rwe,1950,36,female,1920.47,906803.92,0.00211784483684191,46262.5162510314,3737.4837489686
rwe,1950,37,female,1984.26,913856.25,0.0021713042943023,46164.5394198498,3835.46058015015
rwe,1950,38,female,2177.67,888580.07,0.00245073018574454,46064.302157163,3935.69784283696
rwe,1950,39,female,2122.65,911010.02,0.00232999632649485,45951.4109813812,4048.58901861878
rwe,1950,40,female,2340.94,911862.94,0.00256720598821573,45844.3443625973,4155.65563740265
rwe,1950,41,female,2543.15,916189.56,0.00277579019782762,45726.6524872239,4273.34751277613
rwe,1950,42,female,2734.44,901752.01,0.00303236363177056,45599.7248934704,4400.27510652964
rwe,1950,43,female,2834.31,897832.65,0.00315683551940331,45461.4499460847,4538.55005391534
rwe,1950,44,female,3021.77,888562.86,0.00340073858139873,45317.9356261313,4682.06437386871
rwe,1950,45,female,3352.3,883141.25,0.00379588202906387,45163.8211740182,4836.17882598183
rwe,1950,46,female,3608.57,872044.79,0.00413805579871649,44992.3846368599,5007.61536314015
rwe,1950,47,female,3898.53,871783.61,0.00447190100304822,44806.2036387152,5193.79636128479
rwe,1950,48,female,4285.73,864483.95,0.0049575587840584,44605.8347317205,5394.16526827954
rwe,1950,49,female,4489.09,846332.66,0.00530416727625754,44384.698683926,5615.30131607404
rwe,1950,50,female,4878.07,827206.8,0.00589703808044131,44149.2748176001,5850.72518239987
rwe,1950,51,female,4822.56,806035.16,0.00598306406385548,43888.9248627769,6111.07513722312
rwe,1950,52,female,5345.45,797309.27,0.00670436203507329,43626.3346136291,6373.66538637086
rwe,1950,53,female,5719.24,791454.79,0.00722623714236413,43333.8478721161,6666.15212788388
rwe,1950,54,female,6219.43,755852.14,0.00822836858012997,43020.7072111011,6979.29278889892
rwe,1950,55,female,6242.51,743750.77,0.00839328206678697,42666.7169755903,7333.28302440972
rwe,1950,56,female,6884.45,733549,0.00938512628331577,42308.6031851504,7691.39681484962
rwe,1950,57,female,6933.22,706156.54,0.00981824794825238,41911.531601387,8088.46839861295
rwe,1950,58,female,7509.37,693797.59,0.0108235746393988,41500.0337922336,8499.96620776639
rwe,1950,59,female,8108.38,665319.66,0.0121871943480522,41050.8550789458,8949.1449210542
rwe,1950,60,female,8731.83,663917.88,0.0131519729518355,40550.560329945,9449.43967005504
rwe,1950,61,female,9052.45,654449.88,0.013832151669124,40017.2404573037,9982.75954269625
rwe,1950,62,female,10090.5,642287.62,0.0157102514291027,39463.7159179185,10536.2840820815
rwe,1950,63,female,11010.87,620469.05,0.0177460422884913,38843.7310185213,11156.2689814787
rwe,1950,64,female,11689.49,606195.96,0.019283351871893,38154.4085252239,11845.5914747761
rwe,1950,65,female,12667.63,586591.18,0.0215953298172673,37418.663640168,12581.336359832
rwe,1950,66,female,13179.62,564340.24,0.0233540319577424,36610.5952575372,13389.4047424628
rwe,1950,67,female,14482.66,556512.01,0.0260239846396127,35755.5902459007,14244.4097540993
rwe,1950,68,female,15834.74,535789.61,0.0295540258796732,34825.0873145611,15174.9126854389
rwe,1950,69,female,16624.27,504459.52,0.0329546164576297,33795.8657828047,16204.1342171953
rwe,1950,70,female,17695.83,481724.77,0.0367343161531843,32682.1359880788,17317.8640119212
rwe,1950,71,female,18463.75,459972.21,0.0401410119972248,31481.5800721314,18518.4199278686
rwe,1950,72,female,20009.96,441060.89,0.0453677949092244,30217.8775887644,19782.1224112356
rwe,1950,73,female,21169.95,418415.78,0.0505954866233773,28846.9591157253,21153.0408842747
rwe,1950,74,female,22301.27,385006.43,0.0579244092105163,27387.4331816605,22612.5668183395
rwe,1950,75,female,22968.51,349337.26,0.0657488124799513,25801.0322948203,24198.9677051797
rwe,1950,76,female,23244.18,317251.6,0.0732673373436099,24104.645060679,25895.354939321
rwe,1950,77,female,22866.47,294761.32,0.077576223366078,22338.5618994702,27661.4381005298
rwe,1950,78,female,22141.14,240876.4,0.0919190921152923,20605.62063188,29394.37936812
rwe,1950,79,female,21258.6,221917.25,0.0957951668921636,18711.5706909254,31288.4293090746
rwe,1950,80,female,21369.87,196767.19,0.108604844130772,16919.0926537737,33080.9073462263
rwe,1950,81,female,19797.51,168078.62,0.117787199823511,15081.5972332765,34918.4027667235
rwe,1950,82,female,19337.25,147662.91,0.130955363130796,13305.1781263029,36694.8218736971
rwe,1950,83,female,18466.62,125782.27,0.146814173412517,11562.793693253,38437.206306747
rwe,1950,84,female,16747.01,103012.19,0.162573089650846,9865.21169483856,40134.7883051614
rwe,1950,85,female,14897.79,84631.45,0.176031368953267,8261.393749549,41738.606250451
rwe,1950,86,female,13556.3,68508.68,0.197877115717308,6807.12929835392,43192.8707016461
rwe,1950,87,female,11368.81,53116.58,0.214035052708589,5460.15418648087,44539.8458135191
rwe,1950,88,female,9261.77,40878.73,0.22656697015783,4291.48979738041,45708.5102026196
rwe,1950,89,female,7878.33,31362.99,0.251198307304246,3319.17995652469,46680.8200434753
rwe,1950,90,female,6346.12,23199.11,0.2735501491221,2485.40756980751,47514.5924301925
rwe,1950,91,female,4651.64,15806.87,0.294279639169551,1805.52395845747,48194.4760415425
rwe,1950,92,female,3562.65,11014.29,0.323457072584797,1274.19501945062,48725.8049805494
rwe,1950,93,female,2586.12,7662.98,0.337482284959637,862.047628556997,49137.952371443
rwe,1950,94,female,1940.61,5109.44,0.379808746163963,571.121825127545,49428.8781748725
rwe,1950,95,female,1212.25,3278.4,0.369768789653489,354.204760818978,49645.795239181
rwe,1950,96,female,865.89,2104.21,0.41150360467824,223.230895121441,49776.7691048786
rwe,1950,97,female,585.86,1338.03,0.437852663991091,131.370577103418,49868.6294228966
rwe,1950,98,female,365.13,763.41,0.47828820686132,73.8496199486392,49926.1503800514
rwe,1950,99,female,221.29,444.06,0.498333558528127,38.5282176460146,49961.471782354
rwe,1950,100,female,154.94,231.92,0.668075198344257,19.32831384273,49980.6716861573
rwe,1950,101,female,70.73,119.86,0.590105122643084,6.41554673858811,49993.5844532614
rwe,1950,102,female,38.57,53.68,0.718517138599106,2.62969974359114,49997.3703002564
rwe,1950,103,female,17.1,29.23,0.585015395141977,0.740215408451232,49999.2597845916
rwe,1950,104,female,6,8.71,0.68886337543054,0.307177998785954,49999.6928220012
rwe,1950,105,female,3,6.94,0.432276657060519,0.0955743256842636,49999.9044256743
rwe,1950,106,female,1,5,0.2,0.0542597756766569,49999.9457402243
rwe,1950,107,female,3,1.93,1.55440414507772,0.0434078205413255,49999.9565921795
rwe,1950,108,female,0,0.47,0,-0.0240654756369007,50000.0240654756
rwe,1950,109,female,0,0,NaN,-0.0240654756369007,50000.0240654756
rwe,1950,110,female,0,0,NaN,NaN,NaN
rwe,1950,0,male,53790.42,1129194.57,0.0476360951682578,50000,0
rwe,1950,1,male,4456.73,1148378.29,0.00388089015510734,47618.1952415871,2381.80475841289
rwe,1950,2,male,2172.29,1172500.24,0.00185269898111066,47433.3942564701,2566.60574352994
rwe,1950,3,male,1537.7,1137548.85,0.0013517661241537,47345.5144552605,2654.48554473952
rwe,1950,4,male,1098.12,945530.73,0.00116137949318686,47281.5143926892,2718.48560731077
rwe,1950,5,male,879.54,934688.28,0.000940998211724662,47226.6026114667,2773.39738853326
rwe,1950,6,male,758.85,920111.51,0.000824736993019466,47182.1624628635,2817.83753713648
rwe,1950,7,male,663.52,856048.65,0.000775096135015224,47143.2495880697,2856.75041193026
rwe,1950,8,male,599.54,798928.88,0.000750429750392801,47106.709037522,2893.29096247804
rwe,1950,9,male,471.92,818214.79,0.000576767868006884,47071.3587616171,2928.64123838289
rwe,1950,10,male,504.15,850443.88,0.000592808075707476,47044.20951438,2955.79048562002
rwe,1950,11,male,519.24,845573.65,0.000614068331008186,47016.3213270646,2983.67867293542
rwe,1950,12,male,483.69,831084.4,0.000581998651400508,46987.4500930971,3012.54990690287
rwe,1950,13,male,538.01,826410.15,0.000651020561642424,46960.1034605102,3039.8965394898
rwe,1950,14,male,627.72,817049.55,0.000768276538430258,46929.5314675805,3070.46853241945
rwe,1950,15,male,750.2,820549.95,0.000914264878085728,46893.4766095945,3106.52339040552
rwe,1950,16,male,866.07,810152.27,0.00106902125942324,46850.603550919,3149.39644908101
rwe,1950,17,male,975.8,839267.07,0.00116268114749218,46800.5192597062,3199.48074029375
rwe,1950,18,male,1079.36,846526.92,0.0012750450983886,46746.1051782701,3253.89482172985
rwe,1950,19,male,1240.76,861260.04,0.00144063342355928,46686.5017859938,3313.49821400616
rwe,1950,20,male,1319.56,844293.33,0.00156291652807443,46619.2436510919,3380.75634890812
rwe,1950,21,male,1397.67,862210.82,0.00162103045749298,46546.3816646633,3453.61833533674
rwe,1950,22,male,1528.24,868110.88,0.00176042028179626,46470.9285622988,3529.07143770125
rwe,1950,23,male,1544.63,883757.78,0.00174779790906056,46389.1201971438,3610.87980285622
rwe,1950,24,male,1626.49,894723.57,0.00181786873011516,46308.0413898601,3691.95861013995
rwe,1950,25,male,1633.07,894969.42,0.00182472156422954,46223.8594494646,3776.14055053545
rwe,1950,26,male,1787.16,907892.07,0.00196847186912867,46139.5137763452,3860.4862236548
rwe,1950,27,male,1822.61,920373.41,0.00198029406347148,46048.6894414212,3951.31055857881
rwe,1950,28,male,1828.91,954819.44,0.00191545115587508,45957.4994950897,4042.50050491029
rwe,1950,29,male,1960.58,962996.6,0.0020359158069717,45869.4701495607,4130.52985043929
rwe,1950,30,male,1933.26,747218.26,0.002587276172828,45776.0837702258,4223.9162297742
rwe,1950,31,male,1279.77,652935.69,0.00196002457761192,45657.6483994017,4342.35160059829
rwe,1950,32,male,1336.98,619662.34,0.00215759440859356,45568.1582863829,4431.84171361708
rwe,1950,33,male,1341.75,646947.84,0.00207396936358888,45469.8406828543,4530.15931714568
rwe,1950,34,male,1532.68,722676.65,0.00212083786019653,45375.5376263108,4624.46237368919
rwe,1950,35,male,2086.18,861808.05,0.00242070145434357,45279.3034681862,4720.69653181384
rwe,1950,36,male,2240.13,879932.03,0.00254579890676329,45169.6957924291,4830.30420757095
rwe,1950,37,male,2556.55,890161.86,0.00287200577207386,45054.7028302619,4945.29716973814
rwe,1950,38,male,2676.33,865421.01,0.00309251794106547,44925.3054636743,5074.69453632573
rwe,1950,39,male,2919.1,891057.94,0.00327599347804476,44786.37315052,5213.62684947999
rwe,1950,40,male,3201.32,891429.3,0.00359122142384146,44639.6532841736,5360.34671582637
rwe,1950,41,male,3435.17,892492.33,0.00384896304935192,44479.3424049467,5520.65759505334
rwe,1950,42,male,3848.21,880678.72,0.00436959575905275,44308.1430595705,5691.85694042945
rwe,1950,43,male,4070.91,875589.44,0.00464933656577676,44114.5343855659,5885.46561443406
rwe,1950,44,male,4555.29,866253.95,0.00525860805598635,43909.4310677649,6090.56893223509
rwe,1950,45,male,5005.5,854983.63,0.00585449805629612,43678.5285798182,6321.47142018181
rwe,1950,46,male,5379.58,841429.95,0.00639337831984707,43422.8127191458,6577.18728085423
rwe,1950,47,male,6003.16,839995.66,0.00714665597200824,43145.1942497204,6854.8057502796
rwe,1950,48,male,6402.75,826819.4,0.00774383136147991,42836.8503895722,7163.14961042782
rwe,1950,49,male,7041.89,800064.62,0.00880165154659632,42505.1290440984,7494.87095590161
rwe,1950,50,male,7637.61,767924.71,0.00994577971061773,42131.0137093091,7868.98629069087
rwe,1950,51,male,7548.03,723322.41,0.0104352221024094,41711.9879279713,8288.01207202868
rwe,1950,52,male,8038.37,696684.12,0.0115380410852482,41276.7140696099,8723.28593039008
rwe,1950,53,male,8493.04,673611.93,0.0126082090024742,40800.4616468107,9199.53835318928
rwe,1950,54,male,8526.53,616554.42,0.0138293226411385,40286.0408989703,9713.9591010297
rwe,1950,55,male,8566.64,598709.16,0.0143085166761103,39728.9122414443,10271.0877585557
rwe,1950,56,male,9250.34,585869.17,0.015789088202064,39160.4504381139,10839.5495618861
rwe,1950,57,male,9753.76,561229.2,0.0173792810495249,38542.142632114,11457.857367886
rwe,1950,58,male,10328.39,558046.08,0.0185081310848022,37872.3079030596,12127.6920969404
rwe,1950,59,male,11149.87,530637.2,0.0210122283172005,37171.3622639058,12828.6377360942
rwe,1950,60,male,11624.76,528778.6,0.0219841725818707,36390.3091131552,13609.6908868448
rwe,1950,61,male,12206.58,517921.52,0.0235683970034688,35590.298277304,14409.701722696
rwe,1950,62,male,13438.49,505623.6,0.026578051340958,34751.4919980326,15248.5080019674
rwe,1950,63,male,14286.01,483981.72,0.0295176644274912,33827.865059534,16172.134940466
rwe,1950,64,male,15201.66,471330.3,0.0322526686699327,32829.3454904082,17170.6545095918
rwe,1950,65,male,16013.17,450250.31,0.0355650393666581,31770.5114876554,18229.4885123446
rwe,1950,66,male,15838.93,430225.39,0.0368154236550288,30640.591995898,19359.408004102
rwe,1950,67,male,16823.77,421569.05,0.0399075074415449,29512.5456205282,20487.4543794718
rwe,1950,68,male,17971.25,406479.16,0.0442119837090787,28334.773486558,21665.226513442
rwe,1950,69,male,18403.07,379472.51,0.0484964510340947,27082.0369427699,22917.9630572301
rwe,1950,70,male,19015.74,364353.49,0.0521903605204934,25768.6542642713,24231.3457357287
rwe,1950,71,male,19667.87,344787.08,0.0570435237886524,24423.778908091,25576.221091909
rwe,1950,72,male,21224.95,330902.09,0.0641426894583833,23030.5604949385,26969.4395050615
rwe,1950,73,male,21806.95,311155.62,0.0700837413767426,21553.3184050592,28446.6815949408
rwe,1950,74,male,22190,283350.91,0.0783127889019308,20042.7812121484,29957.2187878516
rwe,1950,75,male,22054.9,254724.54,0.0865833342951566,18473.1751180739,31526.8248819261
rwe,1950,76,male,21387.64,227750.65,0.0939081403280298,16873.7060213327,33126.2939786673
rwe,1950,77,male,21127.3,206972.42,0.102077851725365,15289.1276684275,34710.8723315725
rwe,1950,78,male,19320.4,167838.85,0.115112800165158,13728.4463612796,36271.5536387204
rwe,1950,79,male,18457.15,147637.46,0.125016713237955,12148.1264587155,37851.8735412845
rwe,1950,80,male,17816.05,127786.21,0.1394207559642,10629.4076168478,39370.5923831522
rwe,1950,81,male,15682.37,105909.41,0.1480734337015,9147.44757145529,40852.5524285447
rwe,1950,82,male,14836.18,89809.38,0.16519633027196,7792.95359994545,42207.0464000545
rwe,1950,83,male,13514.91,74386.08,0.181686008995231,6505.5862632548,43494.4137367452
rwe,1950,84,male,11945.42,58054.26,0.205763022386299,5323.61225890984,44676.3877410902
rwe,1950,85,male,9859.21,45865.73,0.214958096164609,4228.2097105038,45771.7902894962
rwe,1950,86,male,8564.98,35890.4,0.238642645387067,3319.32180094919,46680.6781990508
rwe,1950,87,male,6972.51,26503.99,0.263073974899628,2527.19006547971,47472.8099345203
rwe,1950,88,male,5434.83,19313.8,0.281396203750686,1862.35212962711,48137.6478703729
rwe,1950,89,male,4299.96,14183.14,0.30317405031608,1338.29331030304,48661.706689697
rwe,1950,90,male,3287.57,9993.1,0.328983998959282,932.557506907551,49067.4424930925
rwe,1950,91,male,2246.67,6358.57,0.353329443569859,625.761009025606,49374.2389909744
rwe,1950,92,male,1633.97,4162.77,0.392519884596074,404.661219898875,49595.3387801011
rwe,1950,93,male,1089.41,2760.46,0.394647993450367,245.823644563662,49754.1763554363
rwe,1950,94,male,807.03,1715.55,0.470420564833435,148.809836493957,49851.190163506
rwe,1950,95,male,476.33,1079.96,0.441062631949331,78.8066291576984,49921.1933708423
rwe,1950,96,male,319.06,690.71,0.461930477334916,44.047969886349,49955.9520301137
rwe,1950,97,male,196.93,398.04,0.494749271430007,23.7008701311138,49976.2991298689
rwe,1950,98,male,124.27,249.99,0.49709988399536,11.974881901488,49988.0251180985
rwe,1950,99,male,90.48,148.36,0.609867888918846,6.0221694974002,49993.9778305026
rwe,1950,100,male,52.72,63.38,0.831808141369517,2.34944169930927,49997.6505583007
rwe,1950,101,male,27.12,43.02,0.630404463040446,0.395156966150786,49999.6048430338
rwe,1950,102,male,17.72,17.33,1.02250432775534,0.146048251087808,49999.8539517489
rwe,1950,103,male,3,5.78,0.519031141868512,-0.00328671771057384,50000.0032867177
rwe,1950,104,male,0,3,0,-0.00158080886425524,50000.0015808089
rwe,1950,105,male,1,1.46,0.684931506849315,-0.00158080886425524,50000.0015808089
rwe,1950,106,male,0,0,NaN,-0.000498063066820144,50000.0004980631
rwe,1950,107,male,0,0,NaN,NaN,NaN
rwe,1950,108,male,0,0,NaN,NaN,NaN
rwe,1950,109,male,0,0,NaN,NaN,NaN
rwe,1950,110,male,0,0,NaN,NaN,NaN
rwe,1951,0,female,37151.63,1056680.98,0.0351587950414325,50000,0
rwe,1951,1,female,4043.42,1069369.57,0.00378112498563055,48242.0602479284,1757.93975207162
rwe,1951,2,female,1713.14,1097284.97,0.00156125350008212,48059.6509885666,1940.34901143336
rwe,1951,3,female,1247.1,1122257.13,0.00111124266147456,47984.617690248,2015.38230975199
rwe,1951,4,female,956.56,1089471.22,0.0008780039182678,47931.2951359761,2068.70486402394
rwe,1951,5,female,693.01,906697.26,0.000764323474408647,47889.211271039,2110.78872896097
rwe,1951,6,female,492.7,897294.88,0.000549094852742278,47852.6084226937,2147.39157730634
rwe,1951,7,female,428.91,879866.14,0.000487471878392775,47826.3328017185,2173.66719828153
rwe,1951,8,female,392.14,818479.01,0.000479108193623683,47803.018809431,2196.98119056902
rwe,1951,9,female,333.38,769908.65,0.000433012409978768,47780.1159914394,2219.88400856057
rwe,1951,10,female,326.59,790792.52,0.00041299075514776,47759.4266082649,2240.57339173509
rwe,1951,11,female,319.52,824460.88,0.000387550225548603,47739.7024066045,2260.29759339546
rwe,1951,12,female,357.64,818201.62,0.000437104976643776,47721.2008741692,2278.79912583076
rwe,1951,13,female,366.93,804094.41,0.000456327012645194,47700.3416997757,2299.65830022428
rwe,1951,14,female,407.92,806653.07,0.000505694474081652,47678.5747453457,2321.42525465429
rwe,1951,15,female,450.07,805774.76,0.000558555594369821,47654.4639535649,2345.5360464351
rwe,1951,16,female,514.39,816669.19,0.00062986335997321,47627.8462861269,2372.15371387306
rwe,1951,17,female,569.88,817951.21,0.000696716372606136,47597.8472508369,2402.15274916313
rwe,1951,18,female,641.53,851668.43,0.000753262628274245,47564.6850513564,2435.31494864359
rwe,1951,19,female,757.87,863317.57,0.000877857727371401,47528.8563516816,2471.14364831842
rwe,1951,20,female,790.81,878435.74,0.00090024797943672,47487.1327778601,2512.86722213986
rwe,1951,21,female,897.68,860683.79,0.00104298467152495,47444.3825825276,2555.61741747237
rwe,1951,22,female,947.92,870958.94,0.00108836359151443,47394.8988187441,2605.10118125592
rwe,1951,23,female,992.01,872244.11,0.00113730776582716,47343.3159364463,2656.68406355374
rwe,1951,24,female,1028.97,892607.82,0.00115276830086476,47289.4720155717,2710.52798442828
rwe,1951,25,female,1107.82,904206.54,0.00122518467959765,47234.9582112675,2765.04178873246
rwe,1951,26,female,1214.98,909056.99,0.00133652786719125,47177.0866641257,2822.91333587434
rwe,1951,27,female,1277.48,924670.06,0.00138155224794453,47114.0331731062,2885.96682689385
rwe,1951,28,female,1313.81,937070.26,0.00140204001352044,47048.9426746661,2951.05732533389
rwe,1951,29,female,1411.97,973497.26,0.00145040983474365,46982.9781744424,3017.0218255576
rwe,1951,30,female,1481.5,979502.2,0.00151250298365843,46914.8336008326,3085.16639916736
rwe,1951,31,female,1434.6,763163.64,0.00187980653795299,46843.8747750335,3156.12522496645
rwe,1951,32,female,1183.84,671095.92,0.0017640399303873,46755.8173529684,3244.18264703161
rwe,1951,33,female,1130.24,641186.99,0.00176273071292354,46673.3382241799,3326.66177582014
rwe,1951,34,female,1159.79,666946.49,0.00173895509968124,46591.0656974174,3408.93430258257
rwe,1951,35,female,1252.55,746723.01,0.00167739574544515,46510.0459261233,3489.95407387668
rwe,1951,36,female,1698.4,895295.11,0.00189702812070536,46432.0301729664,3567.96982703362
rwe,1951,37,female,2014.85,905715.36,0.00222459515316158,46343.9473060268,3656.05269397317
rwe,1951,38,female,2069.36,910929.24,0.00227170224550043,46240.8507854715,3759.14921452853
rwe,1951,39,female,2147.51,884483.45,0.00242798211769819,46135.8053409083,3864.19465909174
rwe,1951,40,female,2319.99,906128.81,0.00256033135068291,46023.7884305549,3976.21156944507
rwe,1951,41,female,2464.7,907230.17,0.00271673063959061,45905.952282159,4094.04771784101
rwe,1951,42,female,2697.85,912417.6,0.00295681494964586,45781.2381750545,4218.76182494554
rwe,1951,43,female,2760.45,899027.03,0.00307048610095739,45645.8715256052,4354.12847439484
rwe,1951,44,female,3096.52,895953.46,0.00345611701750669,45505.7165115197,4494.2834884803
rwe,1951,45,female,3362.05,887393.36,0.00378868059143467,45348.4434302904,4651.5565697096
rwe,1951,46,female,3663.62,882020.07,0.00415366965515875,45176.6326628143,4823.36733718571
rwe,1951,47,female,3830.24,870636.33,0.00439935696228068,44988.9838546005,5011.0161453995
rwe,1951,48,female,4341.44,869677.74,0.00499201002891025,44791.0612552538,5208.93874474617
rwe,1951,49,female,4413.68,861488.08,0.00512332103306641,44567.4638282621,5432.53617173793
rwe,1951,50,female,4990.83,842287.62,0.00592532750273594,44339.1304034403,5660.8695965597
rwe,1951,51,female,5171.71,821831.27,0.00629290973559573,44076.4065346134,5923.5934653866
rwe,1951,52,female,5413.21,799440.32,0.00677124966626652,43799.0376868217,6200.96231317834
rwe,1951,53,female,5887.83,789697.82,0.00745580125825851,43502.463467502,6497.53653249803
rwe,1951,54,female,6202.02,783093,0.0079199022338343,43178.1177456436,6821.88225435637
rwe,1951,55,female,6443.63,747849.21,0.0086162155603534,42836.1512744571,7163.84872554286
rwe,1951,56,female,6934.13,736496,0.00941502737285742,42467.0657613005,7532.93423869948
rwe,1951,57,female,7376.88,727126.46,0.0101452503873948,42067.2371747129,7932.76282528706
rwe,1951,58,female,8041.81,700188.83,0.0114852017847814,41640.4545204696,8359.54547953045
rwe,1951,59,female,8310.9,687772.82,0.0120837866201226,41162.2054978919,8837.79450210805
rwe,1951,60,female,8922.73,659131.43,0.0135371029113268,40664.8101898418,9335.18981015822
rwe,1951,61,female,9596.65,656693.12,0.0146135991191746,40114.3264694323,9885.67353056768
rwe,1951,62,female,10362.04,646066.88,0.0160386491256137,39528.1117834723,10471.8882165277
rwe,1951,63,female,11341.52,632538.12,0.017930176287241,38894.1342679792,11105.8657320208
rwe,1951,64,female,12498.04,609836.51,0.020494082914124,38196.7555840147,11803.2444159853
rwe,1951,65,female,13466.36,594881.38,0.0226370507680035,37413.9481080254,12586.0518919746
rwe,1951,66,female,13943.84,575106.68,0.0242456582142291,36567.0066652726,13432.9933347274
rwe,1951,67,female,15115.85,552602.22,0.0273539436739867,35680.4155197489,14319.5844802511
rwe,1951,68,female,16181.8,543790.25,0.0297574294500499,34704.4154433573,15295.5845566427
rwe,1951,69,female,17952.24,521986.27,0.0343921689740996,33671.7012491963,16328.2987508037
rwe,1951,70,female,18582.33,489639.64,0.0379510327227591,32513.6584101886,17486.3415898114
rwe,1951,71,female,19487.33,465055.55,0.0419032307000744,31279.7314959269,18720.2685040731
rwe,1951,72,female,21421.34,441687.69,0.0484988386250928,29969.0096908167,20030.9903091833
rwe,1951,73,female,22542.89,421163.76,0.0535252368342423,28515.5475260679,21484.4524739321
rwe,1951,74,female,23928.46,396828.52,0.0602992446208251,26989.2460912771,23010.7539087229
rwe,1951,75,female,25100.66,362887.86,0.0691691918269186,25361.8149390875,24638.1850609125
rwe,1951,76,female,25539.14,326654.66,0.078183914474081,23607.5586964869,26392.4413035131
rwe,1951,77,female,25105.46,294519.31,0.0852421527131786,21761.827346419,28238.172653581
rwe,1951,78,female,25468.21,271693.24,0.0937388431158611,19906.8023364377,30093.1976635623
rwe,1951,79,female,23647.65,219573.96,0.107697880021839,18040.7617152839,31959.2382847161
rwe,1951,80,female,23181.28,203703.35,0.113799208505898,16097.8099245687,33902.1900754313
rwe,1951,81,female,22326.65,176196.02,0.126714837259094,14265.8918964744,35734.1081035256
rwe,1951,82,female,21226.75,148513.18,0.142928391944742,12458.1917264568,37541.8082735432
rwe,1951,83,female,20157.15,128619.73,0.156718957503643,10677.562416455,39322.437583545
rwe,1951,84,female,18985.89,108136.01,0.175574168124013,9004.18596586812,40995.8140341319
rwe,1951,85,female,16667.06,87179.57,0.19118080073118,7423.28350527691,42576.7164947231
rwe,1951,86,female,14744.76,70351.31,0.209587568447553,6004.09422068351,43995.9057793165
rwe,1951,87,female,12815.73,56029.52,0.228731747121874,4745.71071224045,45254.2892877596
rwe,1951,88,female,10761.89,42850.75,0.251148229610917,3660.21600969469,46339.7839903053
